market,instrument,base_asset,quote_asset,time,open,high,low,close,total_trades,total_trades_buy,total_trades_sell,volume,quote_volume,volume_buy,quote_volume_buy,volume_sell,quote_volume_sell
binance,BTC-USDT,BTC,USDT,2024-12-15 12:00:00,102671.44,103359.97,102533.33,102946.54,284170,162898,121272,2308.19851,237651925.447166,1282.01445,132004734.080611,1026.18406,105647191.366291
binance,BTC-USDT,BTC,USDT,2024-12-15 13:00:00,102946.54,102987.43,102473.01,102784.65,167702,88926,78776,917.26646,94218504.0731732,485.34628,49852473.2699983,431.92018,44366030.8031749
binance,BTC-USDT,BTC,USDT,2024-12-15 14:00:00,102784.65,103061.88,102622.99,102994.37,156248,80188,76060,988.69088,101684643.770397,388.19025,39932090.1565808,600.50063,61752553.6138412
binance,BTC-USDT,BTC,USDT,2024-12-15 15:00:00,102994.37,103039.99,102704.0,102704.01,124570,64332,60238,704.04111,72435452.3399817,351.5777,36171713.0714259,352.46341,36263739.2685558
binance,BTC-USDT,BTC,USDT,2024-12-15 16:00:00,102704.01,103490.0,102583.65,103127.08,199728,107531,92197,1092.30198,112655562.88244,594.65455,61337429.7890923,497.64743,51318133.0933494
binance,BTC-USDT,BTC,USDT,2024-12-15 17:00:00,103127.08,103368.19,102978.93,103164.0,117587,56465,61122,493.45924,50894263.2835116,262.72031,27097311.1871811,230.73893,23796952.0963305
binance,BTC-USDT,BTC,USDT,2024-12-15 18:00:00,103164.0,103358.89,102984.58,103204.0,88268,40331,47937,381.5582,39366997.8857842,198.60726,20491735.6136652,182.95094,18875262.272119
binance,BTC-USDT,BTC,USDT,2024-12-15 19:00:00,103204.0,103455.0,103178.47,103252.95,82686,40615,42071,474.6008,49038507.8854562,250.30984,25864057.6888866,224.29096,23174450.1965696
binance,BTC-USDT,BTC,USDT,2024-12-15 20:00:00,103252.95,103404.16,103066.67,103144.83,76996,33765,43231,421.52166,43502469.6719384,196.28442,20257484.53638,225.23724,23244985.1355584
binance,BTC-USDT,BTC,USDT,2024-12-15 21:00:00,103144.83,103197.67,102634.25,102859.06,179016,85458,93558,733.51731,75468583.2807682,295.75667,30425236.4040846,437.76064,45043346.8766836
binance,BTC-USDT,BTC,USDT,2024-12-15 22:00:00,102859.06,103385.8,102621.5,103277.32,140376,80562,59814,752.53486,77561535.6153269,432.35586,44573051.4831426,320.179,32988484.1321843
binance,BTC-USDT,BTC,USDT,2024-12-15 23:00:00,103277.32,105250.0,103246.07,104463.99,592110,324547,267563,5352.380135,559080961.989924,3365.730095,351524680.056094,1986.65004,207556281.932826
binance,BTC-USDT,BTC,USDT,2024-12-16 00:00:00,104463.99,106648.0,104324.5,105444.95,665067,357498,307569,4439.214326,469323806.40002,2375.598176,251126208.473216,2063.61615,218197597.926013
binance,BTC-USDT,BTC,USDT,2024-12-16 01:00:00,105444.95,105591.58,104979.39,105531.99,315847,170854,144993,1469.85302,154795862.304639,796.03116,83843760.9721153,673.82186,70952101.3325816
binance,BTC-USDT,BTC,USDT,2024-12-16 02:00:00,105531.99,105640.0,104446.28,104585.32,314208,169823,144385,1719.94162,180418056.856225,756.82963,79390105.9320008,963.11199,101027950.923873
binance,BTC-USDT,BTC,USDT,2024-12-16 03:00:00,104585.32,105000.0,104259.48,104582.28,286032,155718,130314,1174.83928,122995782.435582,589.40529,61703555.4161292,585.43399,61292227.019227
binance,BTC-USDT,BTC,USDT,2024-12-16 04:00:00,104582.28,104805.22,104469.89,104686.15,176590,99542,77048,650.79766,68111433.6924547,283.05988,29623269.7718141,367.73778,38488163.9206406
binance,BTC-USDT,BTC,USDT,2024-12-16 05:00:00,104686.15,105064.0,104482.46,105028.0,156481,95759,60722,781.51923,81943633.5422784,380.54175,39895584.1006104,400.97748,42048049.441668
binance,BTC-USDT,BTC,USDT,2024-12-16 06:00:00,105028.0,105373.76,104956.0,105149.98,153743,85779,67964,971.06116,102124805.799039,482.49641,50742588.254682,488.56475,51382217.5443376
binance,BTC-USDT,BTC,USDT,2024-12-16 07:00:00,105149.98,105420.76,104900.0,104992.79,139665,58111,81554,679.89461,71517442.6705388,323.13158,33993444.9563682,356.76303,37523997.7141706
binance,BTC-USDT,BTC,USDT,2024-12-16 08:00:00,104992.79,105016.85,104505.22,104535.44,181289,86824,94465,713.40126,74735050.955794,261.78683,27428198.9993764,451.61443,47306851.9564176
binance,BTC-USDT,BTC,USDT,2024-12-16 09:00:00,104535.44,104942.48,104500.46,104676.72,197656,117566,80090,767.27443,80347891.9457243,348.17808,36458035.7795018,419.09635,43889856.1662225
binance,BTC-USDT,BTC,USDT,2024-12-16 10:00:00,104676.72,104722.1,104350.01,104684.99,175314,94225,81089,993.28252,103835431.406753,429.52933,44915165.4620301,563.75319,58920265.9448199
binance,BTC-USDT,BTC,USDT,2024-12-16 11:00:00,104684.99,104836.36,103625.78,103757.99,262551,125529,137022,1498.30185,156096269.868563,542.27718,56505224.038388,956.02467,99591045.8300375
binance,BTC-USDT,BTC,USDT,2024-12-16 12:00:00,103757.99,104145.9,103333.0,103656.02,365813,201808,164005,1555.92886,161526689.529267,759.31327,78828475.4146393,796.61559,82698214.1144322
binance,BTC-USDT,BTC,USDT,2024-12-16 13:00:00,103656.02,104138.99,103484.51,103908.02,281981,156037,125944,1256.73983,130561966.262398,712.75697,74034037.9618799,543.98286,56527928.3005064
binance,BTC-USDT,BTC,USDT,2024-12-16 14:00:00,103908.02,106000.0,103879.25,105487.0,581614,344865,236749,3025.52605,317973512.264738,1669.21489,175362048.347279,1356.31116,142611463.917145
binance,BTC-USDT,BTC,USDT,2024-12-16 15:00:00,105487.0,106499.99,105253.46,106332.01,771080,430475,340605,3451.11467,366169058.667294,1697.2562,180070272.426243,1753.85847,186098786.240368
binance,BTC-USDT,BTC,USDT,2024-12-16 16:00:00,106332.01,107195.58,106140.0,106824.95,717643,407890,309753,3224.840458,344115642.744367,1736.812838,185351319.538006,1488.02762,158764323.206069
binance,BTC-USDT,BTC,USDT,2024-12-16 17:00:00,106824.95,107195.0,106693.26,107078.55,430635,220577,210058,2075.56347,221991155.787146,1001.0104,107068941.81476,1074.55307,114922213.971982
binance,BTC-USDT,BTC,USDT,2024-12-16 18:00:00,107078.55,107793.07,106882.47,107078.6,422891,204277,218614,3417.436286,366922297.747758,1508.421996,161973498.103383,1909.01429,204948799.643884
binance,BTC-USDT,BTC,USDT,2024-12-16 19:00:00,107078.6,107078.61,105797.41,106583.12,504363,237455,266908,3277.26405,348474555.544702,1467.97832,156038527.335817,1809.28573,192436028.208946
binance,BTC-USDT,BTC,USDT,2024-12-16 20:00:00,106583.12,106648.48,105762.56,105808.36,392756,199585,193171,1901.28728,201913869.21363,974.94422,103537426.282163,926.34306,98376442.9312388
binance,BTC-USDT,BTC,USDT,2024-12-16 21:00:00,105808.36,106274.9,105688.93,106057.77,218774,106304,112470,880.5882,93277750.1497386,528.03755,55931204.9765002,352.55065,37346545.1732384
binance,BTC-USDT,BTC,USDT,2024-12-16 22:00:00,106057.77,106301.59,105721.39,105815.99,124002,63390,60612,620.69466,65815557.2376023,333.66772,35384055.6087196,287.02694,30431501.6288827
binance,BTC-USDT,BTC,USDT,2024-12-16 23:00:00,105815.99,106064.0,105480.02,106058.66,212059,113176,98883,756.03796,79976877.6119052,390.81983,41345949.2778128,365.21813,38630928.3340924
binance,BTC-USDT,BTC,USDT,2024-12-17 00:00:00,106058.66,106244.4,105657.34,105856.51,359524,176847,182677,1086.89201,115215163.110085,547.08409,57994957.3689698,539.80792,57220205.7410767
binance,BTC-USDT,BTC,USDT,2024-12-17 01:00:00,105856.51,106469.29,105744.62,106376.0,262490,143325,119165,1112.03906,118053200.293593,629.99758,66882308.6244843,482.04148,51170891.6691747
binance,BTC-USDT,BTC,USDT,2024-12-17 02:00:00,106376.0,106590.55,106197.74,106269.14,153691,79415,74276,804.33118,85619122.7440328,375.85749,40006564.0914911,428.47369,45612558.6525417
binance,BTC-USDT,BTC,USDT,2024-12-17 03:00:00,106269.14,107000.0,106240.5,106866.49,177712,100574,77138,879.61902,93855609.6796872,510.46381,54463937.9411498,369.15521,39391671.7385374
binance,BTC-USDT,BTC,USDT,2024-12-17 04:00:00,106866.49,106866.5,106412.99,106500.77,135758,66577,69181,533.2583,56836644.622723,233.62971,24897601.0135913,299.62859,31939043.6091317
binance,BTC-USDT,BTC,USDT,2024-12-17 05:00:00,106500.77,106823.28,106448.0,106817.43,119189,65231,53958,576.75389,61497517.7748641,246.6058,26293948.6647033,330.14809,35203569.1101608
binance,BTC-USDT,BTC,USDT,2024-12-17 06:00:00,106817.43,106845.0,106368.45,106549.98,138695,62932,75763,543.19883,57896417.0825822,232.75554,24808725.1296054,310.44329,33087691.9529768
binance,BTC-USDT,BTC,USDT,2024-12-17 07:00:00,106549.98,107143.29,106478.0,106805.75,172203,85277,86926,1284.61121,137313726.32849,634.80082,67852919.2673901,649.81039,69460807.0610231
binance,BTC-USDT,BTC,USDT,2024-12-17 08:00:00,106805.75,107550.02,106753.53,107406.61,197434,89902,107532,1330.80553,142701688.627694,750.06184,80423774.3954866,580.74369,62277914.2331097
binance,BTC-USDT,BTC,USDT,2024-12-17 09:00:00,107406.61,107474.1,107130.0,107306.03,196441,96744,99697,693.66559,74431646.3545358,341.86322,36683311.3600347,351.80237,37748334.9945011
binance,BTC-USDT,BTC,USDT,2024-12-17 10:00:00,107306.03,107343.82,106897.44,107209.67,184606,95026,89580,792.66466,84879312.5532709,347.80387,37245389.218903,444.86079,47633923.3343679
binance,BTC-USDT,BTC,USDT,2024-12-17 11:00:00,107209.67,107329.49,106708.86,106808.31,203259,83785,119474,805.81206,86241728.9397154,333.89547,35739314.0815722,471.91659,50502414.8581432
binance,BTC-USDT,BTC,USDT,2024-12-17 12:00:00,106808.31,107177.55,106534.29,107136.01,215671,114206,101465,997.93197,106556993.541009,433.22273,46267078.207314,564.70924,60289915.3335887
binance,BTC-USDT,BTC,USDT,2024-12-17 13:00:00,107136.01,107620.09,106981.06,107298.42,223299,126027,97272,795.32765,85356487.1357147,362.18359,38876170.357131,433.14406,46480316.7785837
binance,BTC-USDT,BTC,USDT,2024-12-17 14:00:00,107298.42,108353.0,107056.13,108258.39,659857,376609,283248,2997.397586,323053671.867376,1545.326846,166582731.229312,1452.07074,156470940.638805
binance,BTC-USDT,BTC,USDT,2024-12-17 15:00:00,108258.39,108258.39,105725.99,106478.47,981475,503498,477977,4148.52325,442136168.976748,1968.70975,209773467.418127,2179.8135,232362701.559047
binance,BTC-USDT,BTC,USDT,2024-12-17 16:00:00,106478.47,107100.86,106148.0,107075.72,570506,313704,256802,1719.4703,183531108.419999,896.63196,95684483.4015267,822.83834,87846625.0184681
binance,BTC-USDT,BTC,USDT,2024-12-17 17:00:00,107075.72,107617.12,106713.96,107506.37,418736,226933,191803,1501.46563,161100587.792387,732.47442,78601841.9228672,768.99121,82498745.8693593
binance,BTC-USDT,BTC,USDT,2024-12-17 18:00:00,107506.37,107633.0,106410.55,106551.89,376444,170819,205625,1312.39668,140477006.356833,623.96159,66785851.9127198,688.43509,73691154.4443258
binance,BTC-USDT,BTC,USDT,2024-12-17 19:00:00,106551.89,106986.44,106216.06,106475.89,378169,192121,186048,1342.0232,142976361.422159,625.98009,66688269.0243625,716.04311,76288092.3977947
binance,BTC-USDT,BTC,USDT,2024-12-17 20:00:00,106475.89,106903.99,106156.22,106732.98,313291,181731,131560,1003.81925,106918361.434633,531.98389,56658020.3506976,471.83536,50260341.0840271
binance,BTC-USDT,BTC,USDT,2024-12-17 21:00:00,106732.98,106799.18,106236.53,106411.54,183372,87602,95770,442.63546,47140971.7008285,200.33735,21332229.8754585,242.29811,25808741.82537
binance,BTC-USDT,BTC,USDT,2024-12-17 22:00:00,106411.54,106419.38,105321.49,105972.01,248640,123471,125169,1143.43647,120998705.796721,471.25216,49871548.2090242,672.18431,71127157.5877474
binance,BTC-USDT,BTC,USDT,2024-12-17 23:00:00,105972.01,106350.01,105550.0,106133.74,342337,190377,151960,1216.85768,129045125.217659,610.43683,64743767.4848894,606.42085,64301357.7328721
binance,BTC-USDT,BTC,USDT,2024-12-18 00:00:00,106133.74,106460.0,105620.03,106098.93,262602,137677,124925,999.41593,105997606.181506,489.45217,51912753.1214004,509.96376,54084853.0601236
binance,BTC-USDT,BTC,USDT,2024-12-18 01:00:00,106098.93,106524.98,104942.32,105332.84,441576,234457,207119,2375.39062,251047732.279604,934.982,98905689.3303549,1440.40862,152142042.949069
binance,BTC-USDT,BTC,USDT,2024-12-18 02:00:00,105332.84,105651.88,105016.0,105312.91,355066,183782,171284,985.53584,103847476.795409,484.8585,51090509.7332761,500.67734,52756967.0621113
binance,BTC-USDT,BTC,USDT,2024-12-18 03:00:00,105312.91,105331.63,104581.58,104763.98,332352,166383,165969,1424.59685,149420229.464271,534.53771,56058624.5155375,890.05914,93361604.9483104
binance,BTC-USDT,BTC,USDT,2024-12-18 04:00:00,104763.98,104763.99,103516.98,103868.01,569845,269255,300590,2603.97627,270851188.875708,1013.34589,105400948.14113,1590.63038,165450240.735013
binance,BTC-USDT,BTC,USDT,2024-12-18 05:00:00,103868.01,104125.18,103276.0,103572.17,409448,218993,190455,1659.2154,172145720.749728,740.54243,76844069.2620254,918.67297,95301651.4874735
binance,BTC-USDT,BTC,USDT,2024-12-18 06:00:00,103572.17,104000.21,103137.82,103794.65,354582,190802,163780,1754.3718,181738307.590988,750.5628,77789620.7043089,1003.809,103948686.887236
binance,BTC-USDT,BTC,USDT,2024-12-18 07:00:00,103794.65,104317.82,103702.32,104250.75,245906,137099,108807,1239.07366,129008622.484666,698.66445,72747450.7119706,540.40921,56261171.7726526
binance,BTC-USDT,BTC,USDT,2024-12-18 08:00:00,104250.75,104378.92,103729.18,103805.43,175800,78658,97142,707.25432,73586076.8635413,269.26355,28018512.9171695,437.99077,45567563.9463718
binance,BTC-USDT,BTC,USDT,2024-12-18 09:00:00,103805.43,104435.0,103804.66,104047.99,113378,63470,49908,794.73016,82785017.0766424,374.9979,39060396.9874838,419.73226,43724620.0891586
binance,BTC-USDT,BTC,USDT,2024-12-18 10:00:00,104047.99,104659.25,103984.0,104531.03,105153,64887,40266,547.48679,57115812.3355823,305.82688,31910325.1442779,241.65991,25205487.1913044
binance,BTC-USDT,BTC,USDT,2024-12-18 11:00:00,104531.03,105033.33,104500.0,105028.33,127977,72545,55432,878.17039,92026328.4299363,511.9144,53651016.5993851,366.25599,38375311.8305512
binance,BTC-USDT,BTC,USDT,2024-12-18 12:00:00,105028.33,105350.0,104687.44,104920.01,235039,107814,127225,1428.18959,150020282.623763,762.03335,80070392.7097082,666.15624,69949889.9142449
binance,BTC-USDT,BTC,USDT,2024-12-18 13:00:00,104920.01,105271.8,104532.01,104580.58,163772,75718,88054,888.4685,93211880.586701,372.64222,39107864.7278669,515.82628,54104015.8588341
binance,BTC-USDT,BTC,USDT,2024-12-18 14:00:00,104580.58,104860.66,103855.07,104019.93,436914,217022,219892,2756.64761,287532255.71191,1163.95552,121417121.416941,1592.69209,166115134.296625
binance,BTC-USDT,BTC,USDT,2024-12-18 15:00:00,104019.93,104569.41,103650.0,104428.54,485800,261553,224247,2169.56095,225887085.567778,1172.90353,122096140.531192,996.65742,103790945.036097
binance,BTC-USDT,BTC,USDT,2024-12-18 16:00:00,104428.54,104474.14,103380.43,104199.62,398996,204286,194710,2165.97625,224884727.236907,1200.65985,124616014.301741,965.3164,100268712.934074
binance,BTC-USDT,BTC,USDT,2024-12-18 17:00:00,104199.62,104819.83,103876.0,104656.18,253604,122810,130794,998.63962,104280619.433166,577.47826,60308235.9671866,421.16136,43972383.4659515
binance,BTC-USDT,BTC,USDT,2024-12-18 18:00:00,104656.18,104999.98,104150.01,104808.99,264061,140541,123520,1126.2738,117817412.140892,608.81035,63704057.5079745,517.46345,54113354.6331065
binance,BTC-USDT,BTC,USDT,2024-12-18 19:00:00,104808.99,104808.99,102817.82,102817.82,750973,360917,390056,4875.44811,505189725.395781,2256.85317,233896297.058565,2618.59494,271293428.336562
binance,BTC-USDT,BTC,USDT,2024-12-18 20:00:00,102817.82,102997.77,100303.72,100846.67,1164362,568279,596083,10402.4441,1056448989.78227,4534.48069,460372129.75325,5867.96341,596076860.0299
binance,BTC-USDT,BTC,USDT,2024-12-18 21:00:00,100846.67,101745.45,100481.81,101010.55,509083,274931,234152,3022.31056,305638410.5564,1480.01549,149688071.031392,1542.29507,155950339.525751
binance,BTC-USDT,BTC,USDT,2024-12-18 22:00:00,101010.55,101560.89,100648.99,101152.45,305802,155032,150770,1684.68673,170232368.947738,852.11566,86097954.0476007,832.57107,84134414.899876
binance,BTC-USDT,BTC,USDT,2024-12-18 23:00:00,101152.45,101203.45,100000.0,100204.01,300029,149903,150126,2820.1337,283549439.150577,1217.47848,122448948.035084,1602.65522,161100491.115274
binance,BTC-USDT,BTC,USDT,2024-12-19 00:00:00,100204.01,100986.09,100128.0,100831.16,414195,226394,187801,2011.20722,202463324.97228,1004.16804,101090821.935812,1007.03918,101372503.035731
binance,BTC-USDT,BTC,USDT,2024-12-19 01:00:00,100831.16,100903.28,99605.98,99768.97,313869,140881,172988,1922.58004,192807166.815101,697.16764,69957852.158331,1225.4124,122849314.657297
binance,BTC-USDT,BTC,USDT,2024-12-19 02:00:00,99768.97,100534.56,98802.0,100534.56,677919,351794,326125,4808.2326,478300278.11782,2335.73692,232443709.847535,2472.49568,245856568.273468
binance,BTC-USDT,BTC,USDT,2024-12-19 03:00:00,100534.56,101310.25,100456.0,101193.15,388388,208964,179424,2269.12938,229062494.908576,1215.99173,122753613.374416,1053.13765,106308881.533501
binance,BTC-USDT,BTC,USDT,2024-12-19 04:00:00,101193.15,101228.31,100629.99,100671.62,155855,76090,79765,834.9752,84318185.9443987,344.51626,34794975.1821441,490.45894,49523210.7622546
binance,BTC-USDT,BTC,USDT,2024-12-19 05:00:00,100671.62,101415.25,100671.62,101300.01,173808,106409,67399,935.02447,94626138.9233432,464.07315,46954366.0007324,470.95132,47671772.9226108
binance,BTC-USDT,BTC,USDT,2024-12-19 06:00:00,101300.01,101392.15,101015.44,101200.01,158148,88052,70096,712.40267,72100946.4197684,351.76521,35602239.9519068,360.63746,36498706.4678616
binance,BTC-USDT,BTC,USDT,2024-12-19 07:00:00,101200.01,101727.28,101124.46,101656.57,136868,78623,58245,716.67385,72740307.5716742,421.81834,42818366.5692779,294.85551,29921941.0023963
binance,BTC-USDT,BTC,USDT,2024-12-19 08:00:00,101656.57,101820.0,101380.1,101640.4,137730,68573,69157,745.8115,75795288.1341103,340.61439,34618104.87013,405.19711,41177183.2639803
binance,BTC-USDT,BTC,USDT,2024-12-19 09:00:00,101640.4,101873.08,101537.56,101815.99,113454,62471,50983,863.07944,87802406.9978164,499.66043,50828969.6035075,363.41901,36973437.3943089
binance,BTC-USDT,BTC,USDT,2024-12-19 10:00:00,101815.99,102609.72,101758.19,102409.34,167230,93640,73590,1608.23665,164430990.78609,849.37425,86844058.6964805,758.8624,77586932.0897044
binance,BTC-USDT,BTC,USDT,2024-12-19 11:00:00,102409.34,102514.05,102176.38,102449.99,100004,58267,41737,857.73867,87778707.1033041,400.02028,40937393.6525087,457.71839,46841313.4507954
binance,BTC-USDT,BTC,USDT,2024-12-19 12:00:00,102449.99,102559.21,101882.09,101988.0,155152,77676,77476,1055.08532,107822161.594279,460.87042,47109508.9233081,594.2149,60712652.6710408
binance,BTC-USDT,BTC,USDT,2024-12-19 13:00:00,101988.0,102216.07,101667.0,101952.44,186728,99064,87664,1706.53325,173998687.909516,947.0354,96556751.3832245,759.49785,77441936.5264359
binance,BTC-USDT,BTC,USDT,2024-12-19 14:00:00,101952.44,102800.11,100694.07,100942.41,533649,277325,256324,3192.18817,324814727.366256,1566.5309,159492808.05203,1625.65727,165321919.314382
binance,BTC-USDT,BTC,USDT,2024-12-19 15:00:00,100942.41,101063.38,99500.0,100679.86,525281,253474,271807,4543.00113,455648781.711125,2161.67229,216791535.701558,2381.32884,238857246.009781
binance,BTC-USDT,BTC,USDT,2024-12-19 16:00:00,100679.86,101200.0,99830.0,100716.3,268836,136078,132758,2127.60244,213965176.797144,1142.02555,114879389.612487,985.57689,99085787.1845437
binance,BTC-USDT,BTC,USDT,2024-12-19 17:00:00,100716.3,100748.87,97500.0,98855.86,530110,233137,296973,5111.98146,506192359.133772,2143.20005,212365820.339596,2968.78141,293826538.794383
binance,BTC-USDT,BTC,USDT,2024-12-19 18:00:00,98855.86,98952.73,96900.0,98932.73,664141,339523,324618,5024.54216,492493045.521555,2346.27067,230083773.390664,2678.27149,262409272.131181
binance,BTC-USDT,BTC,USDT,2024-12-19 19:00:00,98932.73,99064.06,96251.32,97199.72,449767,213543,236224,3592.37286,349884903.062849,1571.46478,153154359.908938,2020.90808,196730543.153704
